Group,Block,Plant,UniqueID,Year,YearFound,NoVegStems,NoArrStems,NoFlStems,NoFrStems,TotNoStems,Height,LeafWhol,Stage,Stage2,Stage3,Emerg
D,22,21,D-22-021,2002,2002,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,22,21,D-22-021,2003,2002,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,22,21,D-22-021,2004,2002,0,0,0,0,0,0,0,D,D,D,0
D,22,21,D-22-021,2005,2002,0,0,0,0,0,0,0,D,D,D,0
D,22,21,D-22-021,2006,2002,0,0,0,0,0,0,0,D,D,D,0
D,22,21,D-22-021,2007,2002,0,0,0,0,0,0,0,D,D,D,0
D,22,21,D-22-021,2008,2002,0,0,0,0,0,0,0,D,D,D,0
D,22,21,D-22-021,2010,2002,0,0,0,0,0,0,0,D,D,D,0
D,22,21,D-22-021,2011,2002,0,0,0,0,0,0,0,D,D,D,0
D,22,21,D-22-021,2012,2002,0,0,0,0,0,0,0,D,D,D,0
D,22,22,D-22-022,2010,2010,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
D,22,22,D-22-022,2011,2010,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,22,22,D-22-022,2012,2010,0,0,0,0,0,0,0,D,D,D,0
D,22,23,D-22-023,2012,2012,1,0,0,0,1,32,13.5,Veg,VegSm,VegSm,1
D,27,1,D-27-001,1984,1984,0,0,0,1,1,155,132.5,Fruit,FruitSm,FruitSm,1
D,27,1,D-27-001,1985,1984,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
D,27,1,D-27-001,1986,1984,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,27,1,D-27-001,1987,1984,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
D,27,1,D-27-001,1988,1984,0,1,0,0,1,116,99,Arr,ArrSm,ArFlSm,1
D,27,1,D-27-001,1989,1984,0,0,1,0,1,98,81,Flower,FlowSm,ArFlSm,1
D,27,1,D-27-001,1990,1984,0,1,0,0,1,135,110,Arr,ArrSm,ArFlSm,1
D,27,1,D-27-001,1991,1984,0,0,0,1,1,125,103,Fruit,FruitSm,FruitSm,1
D,27,1,D-27-001,1992,1984,0,0,0,0,0,0,0,D,D,D,0
D,27,1,D-27-001,1993,1984,0,0,0,0,0,0,0,D,D,D,0
D,27,1,D-27-001,1994,1984,0,0,0,0,0,0,0,D,D,D,0
D,27,1,D-27-001,1995,1984,0,0,0,0,0,0,0,D,D,D,0
D,27,1,D-27-001,1996,1984,0,0,0,0,0,0,0,D,D,D,0
D,27,1,D-27-001,1997,1984,0,0,0,0,0,0,0,D,D,D,0
D,27,1,D-27-001,1998,1984,0,0,0,0,0,0,0,D,D,D,0
D,27,1,D-27-001,1999,1984,0,0,0,0,0,0,0,D,D,D,0
D,27,1,D-27-001,2000,1984,0,0,0,0,0,0,0,D,D,D,0
D,27,1,D-27-001,2001,1984,0,0,0,0,0,0,0,D,D,D,0
D,27,1,D-27-001,2002,1984,0,0,0,0,0,0,0,D,D,D,0
D,27,2,D-27-002,1989,1989,1,0,0,0,1,92,57,Veg,VegSm,VegSm,1
D,27,2,D-27-002,1990,1989,0,1,0,0,1,137,119,Arr,ArrSm,ArFlSm,1
D,27,2,D-27-002,1991,1989,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
D,27,2,D-27-002,1992,1989,1,0,0,0,1,100,85,Veg,VegSm,VegSm,1
D,27,2,D-27-002,1993,1989,1,0,0,0,1,101,83,Veg,VegSm,VegSm,1
D,27,2,D-27-002,1994,1989,0,1,0,0,1,131,131,Arr,ArrSm,ArFlSm,1
D,27,2,D-27-002,1995,1989,0,0,0,1,1,175,142,Fruit,FruitSm,FruitSm,1
D,27,2,D-27-002,1996,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,27,2,D-27-002,1997,1989,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
D,27,2,D-27-002,1998,1989,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
D,27,2,D-27-002,1999,1989,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
D,27,2,D-27-002,2000,1989,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
D,27,2,D-27-002,2001,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,27,2,D-27-002,2002,1989,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
D,27,2,D-27-002,2003,1989,0,0,0,0,0,0,0,D,D,D,0
D,27,2,D-27-002,2004,1989,0,0,0,0,0,0,0,D,D,D,0
D,27,2,D-27-002,2005,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,27,2,D-27-002,2006,1989,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
D,27,2,D-27-002,2007,1989,0,0,1,1,1,0,0,Fruit,FruitSm,FruitSm,1
D,27,2,D-27-002,2008,1989,0,0,0,0,0,0,0,D,D,D,0
D,27,2,D-27-002,2010,1989,0,0,0,0,0,0,0,D,D,D,0
D,27,2,D-27-002,2011,1989,0,0,0,0,0,0,0,D,D,D,0
D,27,2,D-27-002,2012,1989,0,0,0,0,0,0,0,D,D,D,0
D,27,3,D-27-003,1989,1989,0,0,1,0,1,102,95,Flower,FlowSm,ArFlSm,1
D,27,3,D-27-003,1990,1989,1,0,0,0,1,80,55,Veg,VegSm,VegSm,1
D,27,3,D-27-003,1991,1989,0,0,0,1,1,164,126,Fruit,FruitSm,FruitSm,1
D,27,3,D-27-003,1992,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,27,3,D-27-003,1993,1989,0,1,0,0,1,121,106,Arr,ArrSm,ArFlSm,1
D,27,3,D-27-003,1994,1989,1,0,0,0,1,84,72,Veg,VegSm,VegSm,1
D,27,3,D-27-003,1995,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,27,3,D-27-003,1996,1989,0,0,0,0,0,0,0,D,D,D,0
D,27,3,D-27-003,1997,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,27,3,D-27-003,1998,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,27,3,D-27-003,1999,1989,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
D,27,3,D-27-003,2000,1989,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
D,27,3,D-27-003,2001,1989,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
D,27,3,D-27-003,2002,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,27,3,D-27-003,2003,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,27,3,D-27-003,2004,1989,0,0,0,0,0,0,0,D,D,D,0
D,27,3,D-27-003,2005,1989,0,0,0,0,0,0,0,D,D,D,0
D,27,3,D-27-003,2006,1989,0,0,0,0,0,0,0,D,D,D,0
D,27,3,D-27-003,2007,1989,0,0,0,0,0,0,0,D,D,D,0
D,27,3,D-27-003,2008,1989,0,0,0,0,0,0,0,D,D,D,0
D,27,3,D-27-003,2010,1989,0,0,0,0,0,0,0,D,D,D,0
D,27,3,D-27-003,2011,1989,0,0,0,0,0,0,0,D,D,D,0
D,27,3,D-27-003,2012,1989,0,0,0,0,0,0,0,D,D,D,0
D,27,4,D-27-004,2002,2002,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,27,4,D-27-004,2003,2002,0,0,0,0,0,0,0,D,D,D,0
D,27,4,D-27-004,2004,2002,0,0,0,0,0,0,0,D,D,D,0
D,27,4,D-27-004,2005,2002,0,0,0,0,0,0,0,D,D,D,0
D,27,4,D-27-004,2006,2002,0,0,0,0,0,0,0,D,D,D,0
D,27,4,D-27-004,2007,2002,0,0,0,0,0,0,0,D,D,D,0
D,27,4,D-27-004,2008,2002,0,0,0,0,0,0,0,D,D,D,0
D,27,4,D-27-004,2010,2002,0,0,0,0,0,0,0,D,D,D,0
D,27,4,D-27-004,2011,2002,0,0,0,0,0,0,0,D,D,D,0
D,27,4,D-27-004,2012,2002,0,0,0,0,0,0,0,D,D,D,0
D,28,1,D-28-001,1984,1984,0,1,0,0,1,111,89.5,Arr,ArrSm,ArFlSm,1
D,28,1,D-28-001,1985,1984,0,1,0,0,1,119.5,111,Arr,ArrSm,ArFlSm,1
D,28,1,D-28-001,1986,1984,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
D,28,1,D-28-001,1987,1984,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,28,1,D-28-001,1988,1984,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,28,1,D-28-001,1989,1984,0,0,0,0,0,0,0,D,D,D,0
D,28,1,D-28-001,1990,1984,0,0,0,0,0,0,0,D,D,D,0
D,28,1,D-28-001,1991,1984,0,0,0,0,0,0,0,D,D,D,0
D,28,1,D-28-001,1992,1984,0,0,0,0,0,0,0,D,D,D,0
D,28,1,D-28-001,1993,1984,0,0,0,0,0,0,0,D,D,D,0
D,28,1,D-28-001,1994,1984,0,0,0,0,0,0,0,D,D,D,0
D,28,1,D-28-001,1995,1984,0,0,0,0,0,0,0,D,D,D,0
D,28,1,D-28-001,1996,1984,0,0,0,0,0,0,0,D,D,D,0
D,28,1,D-28-001,1997,1984,0,0,0,0,0,0,0,D,D,D,0
D,28,1,D-28-001,1998,1984,0,0,0,0,0,0,0,D,D,D,0
D,28,1,D-28-001,1999,1984,0,0,0,0,0,0,0,D,D,D,0
D,28,1,D-28-001,2000,1984,0,0,0,0,0,0,0,D,D,D,0
D,28,1,D-28-001,2001,1984,0,0,0,0,0,0,0,D,D,D,0
D,28,1,D-28-001,2002,1984,0,0,0,0,0,0,0,D,D,D,0
D,28,2,D-28-002,1991,1991,1,2,0,0,3,0,0,Arr,ArrLg,ArFlLg,1
D,28,2,D-28-002,1992,1991,1,0,0,0,1,41,47,Veg,VegSm,VegSm,1
D,28,2,D-28-002,1993,1991,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,28,2,D-28-002,1994,1991,1,0,0,0,1,82,84,Veg,VegSm,VegSm,1
D,28,2,D-28-002,1995,1991,0,1,0,0,1,153,106,Arr,ArrSm,ArFlSm,1
D,28,2,D-28-002,1996,1991,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
D,28,2,D-28-002,1997,1991,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
D,28,2,D-28-002,1998,1991,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
D,28,2,D-28-002,1999,1991,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
D,28,2,D-28-002,2000,1991,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
D,28,2,D-28-002,2001,1991,0,0,0,0,0,0,0,D,D,D,0
D,28,2,D-28-002,2002,1991,0,0,0,1,1,0,0,Fruit,FruitSm,FruitSm,1
D,28,2,D-28-002,2003,1991,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,28,2,D-28-002,2004,1991,0,0,0,0,0,0,0,D,D,D,0
D,28,2,D-28-002,2005,1991,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,28,2,D-28-002,2006,1991,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
D,28,2,D-28-002,2007,1991,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
D,28,2,D-28-002,2008,1991,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,28,2,D-28-002,2010,1991,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,28,2,D-28-002,2011,1991,0,0,0,0,0,0,0,D,D,D,0
D,28,2,D-28-002,2012,1991,0,0,0,0,0,0,0,D,D,D,0
D,28,3,D-28-003,1993,1993,1,0,0,0,1,61,56,Veg,VegSm,VegSm,1
D,28,3,D-28-003,1994,1993,1,0,0,0,1,102,59,Veg,VegSm,VegSm,1
D,28,3,D-28-003,1995,1993,1,0,0,0,1,97,66,Veg,VegSm,VegSm,1
D,28,3,D-28-003,1996,1993,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,28,3,D-28-003,1997,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,3,D-28-003,1998,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,3,D-28-003,1999,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,3,D-28-003,2000,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,3,D-28-003,2001,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,3,D-28-003,2002,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,3,D-28-003,2003,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,3,D-28-003,2004,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,3,D-28-003,2005,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,3,D-28-003,2006,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,4,D-28-004,1993,1993,1,0,0,0,1,17,35,Veg,VegSm,VegSm,1
D,28,4,D-28-004,1994,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,4,D-28-004,1995,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,4,D-28-004,1996,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,4,D-28-004,1997,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,4,D-28-004,1998,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,4,D-28-004,1999,1993,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,28,4,D-28-004,2000,1993,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,28,4,D-28-004,2001,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,4,D-28-004,2002,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,4,D-28-004,2003,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,4,D-28-004,2004,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,4,D-28-004,2005,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,4,D-28-004,2006,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,4,D-28-004,2007,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,4,D-28-004,2008,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,4,D-28-004,2010,1993,0,0,0,0,0,0,0,D,D,D,0
D,28,5,D-28-005,1999,1999,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,28,5,D-28-005,2000,1999,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,28,5,D-28-005,2001,1999,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,28,5,D-28-005,2002,1999,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,28,5,D-28-005,2003,1999,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
D,28,5,D-28-005,2004,1999,0,0,0,0,0,0,0,D,D,D,0
D,28,5,D-28-005,2005,1999,0,0,0,0,0,0,0,D,D,D,0
D,28,5,D-28-005,2006,1999,0,0,0,0,0,0,0,D,D,D,0
D,28,5,D-28-005,2007,1999,0,0,0,0,0,0,0,D,D,D,0
D,28,5,D-28-005,2008,1999,0,0,0,0,0,0,0,D,D,D,0
D,28,5,D-28-005,2010,1999,0,0,0,0,0,0,0,D,D,D,0
D,28,5,D-28-005,2011,1999,0,0,0,0,0,0,0,D,D,D,0
D,28,5,D-28-005,2012,1999,0,0,0,0,0,0,0,D,D,D,0
D,29,1,D-29-001,2008,2008,1,0,0,0,1,132,106,Veg,VegSm,VegSm,1
D,29,1,D-29-001,2010,2008,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
D,29,1,D-29-001,2011,2008,0,0,1,1,1,0,0,Fruit,FruitSm,FruitSm,1
D,29,1,D-29-001,2012,2008,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
E,5,1,E-05-001,1993,1993,1,0,0,0,1,0,103,Veg,VegSm,VegSm,1
E,5,1,E-05-001,1994,1993,0,1,0,0,1,159,121,Arr,ArrSm,ArFlSm,1
E,5,1,E-05-001,1995,1993,0,0,0,0,0,0,0,D,D,D,0
E,5,1,E-05-001,1996,1993,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
E,5,1,E-05-001,1997,1993,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
E,5,1,E-05-001,1998,1993,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
E,5,1,E-05-001,1999,1993,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
E,5,1,E-05-001,2000,1993,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
E,5,1,E-05-001,2001,1993,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
E,5,1,E-05-001,2002,1993,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
E,5,1,E-05-001,2003,1993,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
E,5,1,E-05-001,2004,1993,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
E,5,1,E-05-001,2005,1993,0,0,0,0,0,0,0,D,D,D,0
E,5,1,E-05-001,2006,1993,0,0,0,0,0,0,0,D,D,D,0
E,5,1,E-05-001,2007,1993,0,0,0,0,0,0,0,D,D,D,0
E,5,1,E-05-001,2008,1993,0,0,0,0,0,0,0,D,D,D,0
E,16,1,E-16-001,1989,1989,1,0,0,0,1,95,85,Veg,VegSm,VegSm,1
E,16,1,E-16-001,1990,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
E,16,1,E-16-001,1991,1989,1,0,0,0,1,138,98,Veg,VegSm,VegSm,1
E,16,1,E-16-001,1992,1989,0,0,0,0,0,0,0,D,D,D,0
E,16,1,E-16-001,1993,1989,0,0,0,0,0,0,0,D,D,D,0
E,16,1,E-16-001,1994,1989,0,0,0,0,0,0,0,D,D,D,0
E,16,1,E-16-001,1995,1989,0,0,0,0,0,0,0,D,D,D,0
E,16,1,E-16-001,1996,1989,0,0,0,0,0,0,0,D,D,D,0
E,16,1,E-16-001,1997,1989,1,0,0,0,1,60,0,Veg,VegSm,VegSm,1
E,16,1,E-16-001,1998,1989,0,0,0,0,0,0,0,D,D,D,0
E,16,1,E-16-001,1999,1989,5,0,0,0,5,0,0,Veg,VegLg,VegLg,1
E,16,1,E-16-001,2000,1989,2,1,0,0,3,0,0,Arr,ArrSm,ArFlSm,1
E,16,1,E-16-001,2001,1989,4,0,1,0,5,0,0,Flower,FlowSm,ArFlSm,1
E,16,1,E-16-001,2002,1989,5,0,0,0,5,0,0,Veg,VegLg,VegLg,1
E,16,1,E-16-001,2003,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
E,16,1,E-16-001,2004,1989,0,0,0,0,0,0,0,D,D,D,0
E,16,1,E-16-001,2005,1989,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
E,16,1,E-16-001,2006,1989,3,0,0,0,3,0,0,Veg,VegLg,VegLg,1
E,16,1,E-16-001,2007,1989,3,0,0,0,3,0,0,Veg,VegLg,VegLg,1
E,16,1,E-16-001,2008,1989,0,0,0,0,0,0,0,D,D,D,0
E,16,2,E-16-002,1994,1994,1,0,0,0,1,64,52,Veg,VegSm,VegSm,1
E,16,2,E-16-002,1995,1994,0,0,0,0,0,0,0,D,D,D,0
E,16,2,E-16-002,1996,1994,0,0,0,0,0,0,0,D,D,D,0
E,16,2,E-16-002,1997,1994,0,0,0,0,0,0,0,D,D,D,0
E,16,2,E-16-002,1998,1994,0,0,0,0,0,0,0,D,D,D,0
E,16,2,E-16-002,1999,1994,0,0,0,0,0,0,0,D,D,D,0
E,16,2,E-16-002,2000,1994,0,0,0,0,0,0,0,D,D,D,0
E,16,2,E-16-002,2001,1994,0,0,0,0,0,0,0,D,D,D,0
E,16,2,E-16-002,2002,1994,0,0,0,0,0,0,0,D,D,D,0
E,16,2,E-16-002,2003,1994,0,0,0,0,0,0,0,D,D,D,0
E,16,2,E-16-002,2004,1994,0,0,0,0,0,0,0,D,D,D,0
E,16,3,E-16-003,2008,2008,1,0,0,0,1,94,89,Veg,VegSm,VegSm,1
E,17,1,E-17-001,1983,1983,1,0,0,0,1,52,57,Veg,VegSm,VegSm,1
E,17,1,E-17-001,1984,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,1,E-17-001,1985,1983,1,0,0,0,1,98,79.5,Veg,VegSm,VegSm,1
E,17,1,E-17-001,1986,1983,1,0,0,0,1,120,96,Veg,VegSm,VegSm,1
E,17,1,E-17-001,1987,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,1,E-17-001,1988,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,1,E-17-001,1989,1983,1,0,0,0,1,75,54,Veg,VegSm,VegSm,1
E,17,1,E-17-001,1990,1983,3,0,0,0,3,89,56.5,Veg,VegLg,VegLg,1
E,17,1,E-17-001,1991,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,1,E-17-001,1992,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,1,E-17-001,1993,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,1,E-17-001,1994,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,1,E-17-001,1995,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,1,E-17-001,1996,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,1,E-17-001,1997,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,1,E-17-001,1998,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,1,E-17-001,1999,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,1,E-17-001,2000,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,1,E-17-001,2001,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,1,E-17-001,2002,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,2,E-17-002,1983,1983,1,0,0,0,1,85,85,Veg,VegSm,VegSm,1
E,17,2,E-17-002,1984,1983,1,0,0,0,1,90,86,Veg,VegSm,VegSm,1
E,17,2,E-17-002,1985,1983,0,1,0,0,1,0,0,Arr,ArrSm,ArFlSm,1
E,17,2,E-17-002,1986,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,2,E-17-002,1987,1983,1,0,0,0,1,75,75,Veg,VegSm,VegSm,1
E,17,2,E-17-002,1988,1983,1,0,0,0,1,76,65,Veg,VegSm,VegSm,1
E,17,2,E-17-002,1989,1983,1,0,0,0,1,87,74,Veg,VegSm,VegSm,1
E,17,2,E-17-002,1990,1983,1,0,0,0,1,96,82,Veg,VegSm,VegSm,1
E,17,2,E-17-002,1991,1983,1,0,0,0,1,87,79,Veg,VegSm,VegSm,1
E,17,2,E-17-002,1992,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,2,E-17-002,1993,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,2,E-17-002,1994,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,2,E-17-002,1995,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,2,E-17-002,1996,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,2,E-17-002,1997,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,2,E-17-002,1998,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,2,E-17-002,1999,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,2,E-17-002,2000,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,2,E-17-002,2001,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,2,E-17-002,2002,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,3,E-17-003,1983,1983,1,0,0,0,1,81,60,Veg,VegSm,VegSm,1
E,17,3,E-17-003,1984,1983,1,0,0,0,1,80,76.5,Veg,VegSm,VegSm,1
E,17,3,E-17-003,1985,1983,0,1,0,0,1,71,74,Arr,ArrSm,ArFlSm,1
E,17,3,E-17-003,1986,1983,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
E,17,3,E-17-003,1987,1983,1,0,0,0,1,55,52,Veg,VegSm,VegSm,1
E,17,3,E-17-003,1988,1983,1,0,0,0,1,64,64,Veg,VegSm,VegSm,1
E,17,3,E-17-003,1989,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,3,E-17-003,1990,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,3,E-17-003,1991,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,3,E-17-003,1992,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,3,E-17-003,1993,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,3,E-17-003,1994,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,3,E-17-003,1995,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,3,E-17-003,1996,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,3,E-17-003,1997,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,3,E-17-003,1998,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,3,E-17-003,1999,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,3,E-17-003,2000,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,3,E-17-003,2001,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,3,E-17-003,2002,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,4,E-17-004,1983,1983,1,0,0,0,1,194,146,Veg,VegSm,VegSm,1
E,17,4,E-17-004,1984,1983,0,0,0,1,1,206,147.5,Fruit,FruitSm,FruitSm,1
E,17,4,E-17-004,1985,1983,0,0,0,1,1,202,145.5,Fruit,FruitSm,FruitSm,1
E,17,4,E-17-004,1986,1983,0,0,1,0,1,0,0,Flower,FlowSm,ArFlSm,1
E,17,4,E-17-004,1987,1983,0,0,1,0,1,140,120,Flower,FlowSm,ArFlSm,1
E,17,4,E-17-004,1988,1983,0,0,3,0,3,32,53,Flower,FlowLg,ArFlLg,1
E,17,4,E-17-004,1989,1983,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
E,17,4,E-17-004,1990,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,4,E-17-004,1991,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,4,E-17-004,1992,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,4,E-17-004,1993,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,4,E-17-004,1994,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,4,E-17-004,1995,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,4,E-17-004,1996,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,4,E-17-004,1997,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,4,E-17-004,1998,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,4,E-17-004,1999,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,4,E-17-004,2000,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,4,E-17-004,2001,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,4,E-17-004,2002,1983,0,0,0,0,0,0,0,D,D,D,0
E,17,5,E-17-005,1994,1994,1,0,0,0,1,103,86,Veg,VegSm,VegSm,1
E,17,5,E-17-005,1995,1994,0,0,0,1,1,127,98,Fruit,FruitSm,FruitSm,1
E,17,5,E-17-005,1996,1994,1,0,0,0,1,0,0,Veg,VegSm,VegSm,1
E,17,5,E-17-005,1997,1994,0,0,0,0,0,0,0,D,D,D,0
E,17,5,E-17-005,1998,1994,0,0,0,0,0,0,0,D,D,D,0
E,17,5,E-17-005,1999,1994,0,0,0,0,0,0,0,D,D,D,0
E,17,5,E-17-005,2000,1994,0,0,0,0,0,0,0,D,D,D,0
E,17,5,E-17-005,2001,1994,0,0,0,0,0,0,0,D,D,D,0
E,17,5,E-17-005,2002,1994,0,0,0,0,0,0,0,D,D,D,0
E,17,5,E-17-005,2003,1994,0,0,0,0,0,0,0,D,D,D,0
