mean.sV[1],mean.sV[2],mean.sF[1],mean.sF[2],mean.fV[1],mean.fV[2],mean.fF[1],mean.fF[2],mean.pV[1],mean.pV[2],mean.pF[1],mean.pF[2],beta.sV[1],beta.sV[2],beta.sF[1],beta.sF[2],beta.fV[1],beta.fV[2],beta.fF[1],beta.fF[2],beta.pV[1],beta.pV[2],beta.pF[1],beta.pF[2],sV0[1],sV0[2],sV1[1],sV1[2],sF0[1],sF0[2],sF1[1],sF1[2],fV0[1],fV0[2],fV1[1],fV1[2],fF0[1],fF0[2],fF1[1],fF1[2],pV0[1],pV0[2],pV1[1],pV1[2],pF0[1],pF0[2],pF1[1],pF1[2],beta1.sV[1],beta1.sV[2],beta1.sF[1],beta1.sF[2],beta1.fV[1],beta1.fV[2],beta1.fF[1],beta1.fF[2],beta1.pV[1],beta1.pV[2],beta1.pF[1],beta1.pF[2],mu.sV[1],mu.sV[2],mu.sF[1],mu.sF[2],mu.fV[1],mu.fV[2],mu.fF[1],mu.fF[2],mu.pV[1],mu.pV[2],mu.pF[1],mu.pF[2],sigma.sV2[1],sigma.sV2[2],sigma.sF2[1],sigma.sF2[2],sigma.fV2[1],sigma.fV2[2],sigma.fF2[1],sigma.fF2[2],sigma.pV2[1],sigma.pV2[2],sigma.pF2[1],sigma.pF2[2],deviance
0.748645692,0.75509024,0.849646798,0.843437097,0.228002296,0.254117266,0.477826255,0.42806661,0.677978777,0.782820679,0.729148198,0.710631158,-0.691162088,0.101344994,-0.451463024,-0.028677033,0.956473069,-0.973284531,0.589060447,0.074107016,3.515147355,-1.093896159,-1.514086615,3.069347412,0.748645692,0.75509024,0.598745373,0.773344337,0.849646798,0.843437097,0.782512838,0.839612866,0.228002296,0.254117266,0.434588836,0.114046613,0.477826255,0.42806661,0.622531534,0.446298752,0.677978777,0.782820679,0.986069496,0.546932461,0.729148198,0.710631158,0.371968435,0.981436113,1.087450098,-0.018286,-0.036847418,0.007963777,0.040854223,0.037150376,-0.023571656,-0.028933384,6.442816469,0.070430371,-0.000923321,1.067169195,1.091402301,1.125947449,1.731833527,1.684027462,-1.219625878,-1.076772555,-0.088753193,-0.289743719,0.744498532,1.282180275,0.990305186,0.898451384,0.095752027,0.012319211,0.113651483,0.115328316,0.008951146,0.113845032,0.12546468,0.02550067,0.002755845,0.088364653,0.00800896,0.002464705,5368.10428
0.764586812,0.746984836,0.789941999,0.848932898,0.184961924,0.251550288,0.50999301,0.510298537,0.726609654,0.784782776,0.748682435,0.747928138,-0.858529252,0.212000844,-0.299071325,0.218615668,1.388573758,-0.815906697,0.636933161,-0.311224795,5.721442383,-0.882309424,-1.525985104,2.212163963,0.764586812,0.746984836,0.579193645,0.784924145,0.789941999,0.848932898,0.736043423,0.874886375,0.184961924,0.251550288,0.476389801,0.129400727,0.50999301,0.510298537,0.66304881,0.432901002,0.726609654,0.784782776,0.998769288,0.601435433,0.748682435,0.747928138,0.393079116,0.964420462,0.938513723,-0.004001617,-0.033225424,-0.058443946,0.008091083,0.068369039,-0.01024111,-0.014423679,7.186574796,0.071958576,-0.005144166,1.189519754,1.177993358,1.082595461,1.324575834,1.726256024,-1.483084843,-1.090361095,0.039977364,0.041199976,0.977488793,1.293759099,1.091597567,1.087592689,0.099776007,0.034137915,1.252703249,0.101943578,0.012541365,0.086071557,0.066622787,0.02733253,0.002617342,0.067528704,0.024575481,0.001885904,5413.000653
0.712340616,0.746932286,0.796922853,0.844975045,0.208289871,0.217171089,0.475572883,0.49154857,0.725608857,0.706816859,0.723400028,0.720173233,-0.70394581,-0.261393044,-0.108335479,0.528607403,1.051348639,-0.989292554,0.916060635,-0.271310652,4.982759848,-0.645089757,-1.582277786,2.767283496,0.712340616,0.746932286,0.550535185,0.694432528,0.796922853,0.844975045,0.778825745,0.902413035,0.208289871,0.217171089,0.429493988,0.093509183,0.475572883,0.49154857,0.693869904,0.424306436,0.725608857,0.706816859,0.99741442,0.558452599,0.723400028,0.720173233,0.349579575,0.976167978,0.671009075,0.009349405,-0.035052834,-0.100944364,0.032281907,0.048311738,-0.031805092,-0.01983053,6.825598443,0.067404678,-0.004318015,1.164992649,0.906779105,1.082317438,1.367171935,1.695720991,-1.335264605,-1.282228697,-0.097786314,-0.03380894,0.972456486,0.879974124,0.961390042,0.945321061,0.094146838,0.054793801,0.820910167,0.025822253,0.01169864,0.019010028,0.046345845,0.034503348,0.005270587,0.073833538,0.015013586,0.005451785,5533.955155
0.71664572,0.739699577,0.800773016,0.830129755,0.178717348,0.286251987,0.440080342,0.459889801,0.713932833,0.706995192,0.747050013,0.800747589,-1.065600953,-0.043011405,-0.372770055,0.766157958,1.366214993,-1.054776913,0.916228682,0.015183993,4.533722976,-0.973209118,-1.205886342,2.970466833,0.71664572,0.739699577,0.465624978,0.731333017,0.800773016,0.830129755,0.734653547,0.913149003,0.178717348,0.286251987,0.460371581,0.122557148,0.440080342,0.459889801,0.662709617,0.463663596,0.713932833,0.706995192,0.995714764,0.47692284,0.747050013,0.800747589,0.469302159,0.987400769,0.502249394,-0.005690573,0.017819452,-0.074042348,0.027691979,0.045065455,-0.02917051,-0.039571476,7.168233264,0.069103372,-0.060372442,1.261953005,0.927883616,1.044407692,1.391132735,1.586547138,-1.525061834,-0.913657481,-0.240836002,-0.160786295,0.914562254,0.880834847,1.082940345,1.390973361,0.131553047,0.047620509,0.361214715,0.01595394,0.005376811,0.031585988,0.028908024,0.016059825,0.003143038,0.099449511,0.011761233,0.001511134,5441.070096
0.722325576,0.732849305,0.786014945,0.807262588,0.167501894,0.197173672,0.446539366,0.503872578,0.737079605,0.745327277,0.750599869,0.794307471,-1.2291437,0.294870559,-0.187085578,0.746337333,1.238350751,-0.79727657,0.979023244,-0.31849609,4.409138143,-0.918497158,-1.08208321,2.92067688,0.722325576,0.732849305,0.432142033,0.78650703,0.786014945,0.807262588,0.752871116,0.898316521,0.167501894,0.197173672,0.409729061,0.099631113,0.446539366,0.503872578,0.682299626,0.424822936,0.737079605,0.745327277,0.995679192,0.53875883,0.750599869,0.794307471,0.504932576,0.986234993,0.34432096,-0.009545139,-0.002628394,-0.084139584,0.026046119,0.026347289,-0.019405716,-0.018872547,7.21146812,0.055174496,-0.056130727,1.2171297,0.956026685,1.009127196,1.301069632,1.4323203,-1.603436287,-1.404053488,-0.214663066,0.015490621,1.030844592,1.073844136,1.101814155,1.351088156,0.235156345,0.033857134,0.555793805,0.048278064,0.011962534,0.064641134,0.04661646,0.020538758,0.005134853,0.079602975,0.024376301,0.003269607,5409.963164
0.727201831,0.733536538,0.894932417,0.780386479,0.165598894,0.206832729,0.435248994,0.488392588,0.700173112,0.700697844,0.75831265,0.810142685,-1.159894136,0.245202101,-0.238976544,0.595221285,1.262990322,-0.852070296,0.728839036,-0.610452983,3.714355309,-0.895575237,-0.703085962,3.036916793,0.727201831,0.733536538,0.455264376,0.778654462,0.894932417,0.780386479,0.870249646,0.865662671,0.165598894,0.206832729,0.412375125,0.100092787,0.435248994,0.488392588,0.614998445,0.341438357,0.700173112,0.700697844,0.989671619,0.488763867,0.75831265,0.810142685,0.608345965,0.988880293,0.197537654,-0.026607931,-0.065906428,0.031815173,0.019335638,0.059657625,-0.012213703,0.003631697,7.316981557,0.080315857,-0.045740415,1.294411168,0.980471847,1.012640278,2.142144416,1.267920002,-1.617145664,-1.344123737,-0.260466671,-0.046437989,0.848122337,0.850623139,1.143450817,1.450937573,0.228387997,0.178748904,0.398086688,0.020960086,0.021802028,0.177840938,0.045114405,0.023533135,0.003554394,0.050240969,0.078375756,0.013332119,5288.680851
0.746660081,0.733678839,0.867003154,0.78458285,0.156497515,0.194738425,0.432260142,0.453183868,0.724200253,0.719347152,0.76497328,0.763582795,-0.884510897,0.313666086,-0.115668542,1.099345444,0.828076788,-0.618218538,0.969300366,-0.611739215,2.233818348,-0.647507286,-0.741269737,2.622852632,0.746660081,0.733678839,0.548934607,0.790349686,0.867003154,0.78458285,0.853090471,0.916209179,0.156497515,0.194738425,0.298082428,0.115298238,0.432260142,0.453183868,0.667447865,0.310120954,0.724200253,0.719347152,0.960804584,0.572906187,0.76497328,0.763582795,0.607990208,0.978017398,0.135118376,-0.002341176,-0.006875762,-0.048805805,0.03086082,0.054590064,-0.065244893,0.011597998,7.606653657,0.052805358,-0.059912578,1.282213903,1.080877895,1.013368431,1.874717199,1.292575792,-1.684522715,-1.419509912,-0.27263573,-0.187814674,0.965392896,0.941225577,1.180141696,1.172423498,0.286586111,0.214423135,0.533561178,0.045433328,0.025411462,0.101160083,0.087696456,0.040596007,0.004164079,0.038172299,0.225081818,0.008387343,5370.353548
0.738845875,0.745210886,0.775051242,0.787568552,0.171970977,0.168207263,0.38447687,0.430774635,0.715091168,0.706602764,0.795090095,0.759229738,-1.039844811,0.28479477,0.128950765,0.951293284,0.552523001,-0.635727114,1.325920949,0.373571729,2.4592025,-0.698435799,-1.007446214,1.927544882,0.738845875,0.745210886,0.500033445,0.795438654,0.775051242,0.787568552,0.796734303,0.905648523,0.171970977,0.168207263,0.265183361,0.09672864,0.38447687,0.430774635,0.701684465,0.523702313,0.715091168,0.706602764,0.967055874,0.545004222,0.795090095,0.759229738,0.586238948,0.955892098,0.093914169,-0.010358284,0.006899568,-0.071879277,0.062549035,0.050010383,-0.066386721,-0.023590267,7.787003468,0.079670918,-0.041774005,1.362531615,1.039978591,1.073231048,1.237056512,1.31033108,-1.571722482,-1.598386366,-0.470588893,-0.278691361,0.920240802,0.8789412,1.355885042,1.148461206,0.238953917,0.18276603,0.146868453,0.041779037,0.012200032,0.143007615,0.073220988,0.086772029,0.002057817,0.054789725,0.247863909,0.016273382,5266.168078
0.773424587,0.742182415,0.810381376,0.797696612,0.149141724,0.19741728,0.412859159,0.40426206,0.69759478,0.681580591,0.800354126,0.763472461,-1.277055407,0.245894393,0.104474646,0.930374371,0.98233932,-1.049303016,1.284692788,0.416872116,2.470913503,-0.705117198,-0.808713236,1.90286763,0.773424587,0.742182415,0.487676228,0.786379285,0.810381376,0.797696612,0.825917391,0.909070173,0.149141724,0.19741728,0.31886141,0.079305683,0.412859159,0.40426206,0.717589213,0.507283128,0.69759478,0.681580591,0.964660809,0.513978329,0.800354126,0.763472461,0.641020438,0.955836155,0.104861272,-0.025225598,-0.005839576,-0.05945794,0.013351504,0.08629561,-0.064857715,-0.035718742,8.07792512,0.079060968,-0.04082883,1.422743664,1.227750332,1.057342753,1.452490159,1.371959846,-1.741348557,-1.402515267,-0.35215821,-0.387737543,0.835870482,0.761045088,1.38850912,1.171812409,0.135826571,0.206356435,0.111202832,0.033916877,0.008517333,0.289451382,0.098671927,0.370645866,0.001360129,0.03978247,0.258092319,0.006928438,5252.48775
0.772454579,0.750086741,0.848910107,0.818901455,0.227381351,0.234410333,0.417167413,0.391679266,0.68773387,0.727951623,0.784213939,0.797894564,-1.158717669,0.333259307,-0.118278999,0.477749552,0.617207794,-0.729658047,1.067778026,0.632086704,0.780490631,-1.165534616,-0.97057229,2.099861553,0.772454579,0.750086741,0.515871084,0.807264761,0.848910107,0.818901455,0.833105627,0.879390603,0.227381351,0.234410333,0.352983787,0.128618273,0.417167413,0.391679266,0.675543406,0.547810415,0.68773387,0.727951623,0.82778885,0.454803722,0.784213939,0.797894564,0.5792809,0.969911112,0.06350791,-0.012112503,-0.011771778,-0.047003503,-0.020605233,0.081109473,-0.045453707,-0.091771741,8.016807551,0.131142582,-0.009152115,1.576405897,1.222223338,1.099074962,1.72607832,1.508922424,-1.223157019,-1.183573205,-0.334412378,-0.440258962,0.789546141,0.984254689,1.290394409,1.373186943,0.230103891,0.067882164,0.073103308,0.048351525,0.017725196,0.295352946,0.072595991,0.399515905,0.000203544,0.073469513,0.380507947,0.009595667,5137.285103
0.798813399,0.745187375,0.853503614,0.826181934,0.182014972,0.196754939,0.475747286,0.407247099,0.650734218,0.727940492,0.735172963,0.840144566,-0.507616734,0.017163505,0.508685272,0.391620969,0.702435813,-0.855655959,0.983124756,0.600668455,2.328242377,-0.812626126,-0.678411456,2.90697743,0.798813399,0.745187375,0.705011512,0.748432699,0.853503614,0.826181934,0.906449531,0.875493175,0.182014972,0.196754939,0.309957228,0.094288908,0.475747286,0.407247099,0.708071819,0.556090654,0.650734218,0.727940492,0.95028761,0.542788177,0.735172963,0.840144566,0.584826185,0.989710429,0.008421046,-0.006768713,-0.047971501,-0.041836764,0.022009977,0.044559837,-0.089398026,-0.043905745,8.21859884,0.087440047,0.010152561,1.60256069,1.378894533,1.073107227,1.762349016,1.558805851,-1.502755086,-1.406700859,-0.097087047,-0.375357494,0.622268106,0.984198483,1.021028874,1.659304111,0.29184511,0.066304718,0.123594188,0.036257818,0.009919276,0.15423286,0.159527922,0.273778449,8.27E-05,0.059436678,0.222875088,0.004870271,5213.354036
0.772097769,0.752075246,0.822801941,0.800601924,0.197512178,0.183800078,0.45014292,0.419954243,0.681266601,0.693375464,0.73083195,0.816087569,0.022630461,-0.376719679,0.382704866,-0.079652808,0.783449712,-0.727805603,1.299993645,0.190692992,1.955303042,-0.832268774,-0.748606094,3.974477449,0.772097769,0.752075246,0.77605535,0.675461374,0.822801941,0.800601924,0.87193225,0.787581393,0.197512178,0.183800078,0.350130251,0.098091151,0.45014292,0.419954243,0.750241441,0.466981065,0.681266601,0.693375464,0.937900256,0.495919812,0.73083195,0.816087569,0.562235952,0.995783563,-0.041440648,0.018251931,0.02408744,-0.004082656,0.008511544,0.034443607,-0.103338229,-0.046040366,8.508677513,0.110754916,0.014546297,1.551987949,1.220194459,1.109711091,1.535447436,1.390060641,-1.401916437,-1.490810695,-0.200093256,-0.322961231,0.7595987,0.81594766,0.998847635,1.490061936,0.202331965,0.041331794,0.077666966,0.024600511,0.012633835,0.07549418,0.137337066,0.280442978,0.000113662,0.057877091,0.207719553,0.011973195,5300.00576
0.787689819,0.765394672,0.825875448,0.81040173,0.177246059,0.165468029,0.504341307,0.458184568,0.721883544,0.689271482,0.759067292,0.773152068,-0.03965811,-0.531787288,-0.967981733,0.221022181,0.948983484,-0.515309847,1.271973047,-0.040655682,2.090718233,-0.878013487,-0.992052904,3.52770191,0.787689819,0.765394672,0.780981959,0.657168116,0.825875448,0.81040173,0.643064831,0.842061163,0.177246059,0.165468029,0.35752221,0.105892375,0.504341307,0.458184568,0.784035238,0.448110249,0.721883544,0.689271482,0.954546309,0.47968672,0.759067292,0.773152068,0.538801788,0.991455597,-0.00570278,0.018777024,0.123920167,0.015123385,-0.002866084,0.040120608,-0.111800388,-0.042240122,8.578646815,0.081726372,0.038368138,1.562506805,1.311056057,1.182486967,1.556673114,1.452622623,-1.535118246,-1.618093056,0.017365664,-0.167653322,0.953823898,0.79671562,1.147572757,1.226195862,0.259426134,0.058127644,0.260223518,0.033339764,0.010574374,0.093937423,0.117811518,0.211496672,9.84E-05,0.067292979,0.07045682,0.005334575,5326.344664
0.794161276,0.753118587,0.845525677,0.801467958,0.23898467,0.168985695,0.495962859,0.495922951,0.739174987,0.687004328,0.814599255,0.743858105,-0.298677275,-0.068196774,-0.471039829,0.109128208,0.75376854,-0.326841286,0.962211959,-0.090469545,1.668399773,-0.968514458,-1.671411451,3.792620512,0.794161276,0.753118587,0.741065967,0.740221057,0.845525677,0.801467958,0.773624382,0.818262923,0.23898467,0.168985695,0.400235116,0.127897899,0.495962859,0.495922951,0.720322736,0.473330809,0.739174987,0.687004328,0.937619104,0.454535123,0.814599255,0.743858105,0.452336459,0.992299496,-0.008624813,0.008667853,0.072548703,0.052920729,-0.012387562,0.036930444,-0.07179558,-0.010204335,8.374564532,0.085482084,0.049369848,1.688660285,1.350193588,1.115314591,1.699930647,1.395494488,-1.158254094,-1.59283294,-0.016148914,-0.016308558,1.041684948,0.78615123,1.480176608,1.066118729,0.17834012,0.042496412,0.433668386,0.046459148,0.01754796,0.015839743,0.123637044,0.10900954,0.000103175,0.068406254,0.067853175,0.008084335,5224.004185
0.763384662,0.747455638,0.838449016,0.787404652,0.204057319,0.181211452,0.387758526,0.493615579,0.719999681,0.694657814,0.801741099,0.81016639,-0.181719106,0.085286241,-0.49090105,0.088254255,0.603371106,-0.468057422,1.641448108,-0.12932636,1.959500978,-0.885311902,-1.928213482,4.285505666,0.763384662,0.747455638,0.729010323,0.763212661,0.838449016,0.787404652,0.760574532,0.801803716,0.204057319,0.181211452,0.319133848,0.121722504,0.387758526,0.493615579,0.765792564,0.461360836,0.719999681,0.694657814,0.948041896,0.484173889,0.801741099,0.81016639,0.370283333,0.996784646,-0.009220552,0.003127292,0.082637768,0.038801823,0.027451241,0.054010267,-0.079863257,-0.03582696,7.753259301,0.111722783,0.05823278,1.724221302,1.171326271,1.085088033,1.646732994,1.309351705,-1.361126244,-1.508161278,-0.45674398,-0.02553907,0.944460024,0.821986303,1.397211977,1.451091697,0.204308338,0.013752153,0.369336361,0.058214182,0.006609967,0.044018225,0.102958703,0.095153576,0.000226688,0.040695344,0.062814828,0.007371397,5279.143959
0.749648499,0.73506473,0.86636298,0.793621988,0.189835777,0.191139419,0.448581322,0.460160522,0.67220993,0.675968638,0.835609606,0.798133122,-0.314609399,-0.08296958,-0.570321114,0.127188128,1.047743461,-0.690153018,1.176034814,-0.301105982,4.888091601,-0.64477769,-2.143044603,4.517096596,0.749648499,0.73506473,0.686138802,0.71859509,0.86636298,0.793621988,0.785642308,0.813677627,0.189835777,0.191139419,0.40051154,0.105951699,0.448581322,0.460160522,0.725045828,0.386795484,0.67220993,0.675968638,0.996338773,0.522616727,0.835609606,0.798133122,0.373524253,0.997245507,0.029156737,0.034992554,0.07215096,-0.004073373,-0.01677333,0.064755965,-0.108401895,-0.011908765,7.630966811,0.081694341,0.071341056,1.651542509,1.096738496,1.020473031,1.869176649,1.346897763,-1.451077604,-1.442623464,-0.206404388,-0.159696442,0.718197316,0.735306376,1.625917478,1.374666941,0.258993702,0.030114411,0.291633737,0.039510783,0.00944262,0.169348541,0.083285187,0.130783425,0.000137737,0.051117093,0.023424953,0.011125841,5227.595957
0.780907957,0.738225481,0.866599346,0.795851901,0.170717556,0.198539649,0.530223882,0.466600182,0.695362811,0.71082427,0.862542943,0.820559583,-0.711205889,-0.033007574,-0.340661823,0.259963296,1.018322861,-0.466885347,0.557645431,-0.312982442,6.641110384,-0.597815327,-2.289770024,4.509603493,0.780907957,0.738225481,0.636396885,0.731796846,0.866599346,0.795851901,0.822087926,0.834868307,0.170717556,0.198539649,0.363032223,0.134431467,0.530223882,0.466600182,0.663445928,0.390126393,0.695362811,0.71082427,0.999428356,0.574827579,0.862542943,0.820559583,0.388601005,0.997599672,0.017262925,0.01249384,0.013828327,0.037317722,-0.000895099,0.015899353,-0.058823906,-0.005702024,7.351675932,0.055361906,0.082523885,1.592407864,1.270965363,1.036765787,1.871219715,1.360567409,-1.580550331,-1.395446679,0.121043098,-0.133798521,0.825312214,0.899390677,1.836573381,1.52014331,0.12304684,0.026297499,0.38150253,0.120259302,0.004632088,0.041770455,0.065450264,0.069373159,0.000152165,0.040138566,0.024453139,0.007931955,5261.509473
0.76788824,0.733326547,0.842689808,0.798236401,0.213646523,0.238008769,0.475823363,0.473433098,0.677524648,0.705570199,0.848917944,0.839873591,-0.497436259,0.00589145,-0.012324494,-0.155670451,1.014115685,-0.65365443,0.613083576,-0.313305227,6.125480071,-0.491526089,-2.03864963,4.972919517,0.76788824,0.733326547,0.667963574,0.734477086,0.842689808,0.798236401,0.841049119,0.771999773,0.213646523,0.238008769,0.428256576,0.139760336,0.475823363,0.473433098,0.62628254,0.396594999,0.677524648,0.705570199,0.998960421,0.594461363,0.848917944,0.839873591,0.422502144,0.99868185,0.005361203,0.006897934,-0.029108099,0.025286148,-0.01569054,0.029787783,-0.021944981,0.025082765,7.337749688,0.062055361,0.027584861,1.648061137,1.19642522,1.011566208,1.67837933,1.375308085,-1.303083522,-1.163627528,-0.096782022,-0.106367782,0.742419226,0.87396566,1.726139421,1.657287833,0.066517894,0.041884798,0.613933035,0.170213023,0.005342252,0.036206001,0.094904823,0.030066635,0.00022356,0.031109859,0.015808375,0.032345729,5230.932149
0.752346752,0.730488399,0.85542301,0.786896189,0.176938767,0.252913873,0.459219529,0.534149609,0.659185522,0.737459218,0.879895134,0.826035192,-0.523929798,0.07170183,0.436490937,0.465710649,0.943356251,-0.540737085,0.636282882,-0.27804266,9.037889766,-0.869994328,-1.988186945,6.022793008,0.752346752,0.730488399,0.642731153,0.744369354,0.85542301,0.786896189,0.901524094,0.854709637,0.176938767,0.252913873,0.355747247,0.16467204,0.459219529,0.534149609,0.616045754,0.464750765,0.659185522,0.737459218,0.99993857,0.540612837,0.879895134,0.826035192,0.500812635,0.999489994,0.036962236,0.020950201,-0.043454026,-0.045334699,-0.002229134,0.01585788,-0.030003349,-0.01754195,7.230095072,0.061350912,0.036890422,1.609059901,1.11116775,0.997101912,1.777783925,1.306316909,-1.537226875,-1.083131467,-0.16348504,0.136811433,0.659666737,1.032804361,1.991437486,1.55778435,0.043301599,0.021210032,0.463237491,0.318799183,0.014184199,0.054320924,0.079707219,0.03053915,0.000113879,0.040823007,0.021311019,0.032448112,5228.502656
0.736862581,0.744855428,0.840507212,0.796576767,0.151410334,0.249942567,0.487442584,0.500754849,0.648042257,0.73886937,0.849931135,0.821095705,-0.780909585,-0.287657702,0.150792761,-0.127141972,1.442886557,-0.830332444,0.642009195,-0.060849616,9.431071292,-0.682451879,-1.964680308,6.763007134,0.736862581,0.744855428,0.561884917,0.686477454,0.840507212,0.796576767,0.85969989,0.775197018,0.151410334,0.249942567,0.430283248,0.126833499,0.487442584,0.500754849,0.643770926,0.485546474,0.648042257,0.73886937,0.999956448,0.588471078,0.849931135,0.821095705,0.442599363,0.999748243,0.070333942,0.022926614,-0.013753855,0.020705547,-0.031609491,0.020542163,-0.027322613,-0.011520882,7.111866162,0.049249568,0.052025058,1.5225378,1.029725017,1.071359811,1.662006827,1.365034803,-1.723582161,-1.098918624,-0.050240229,0.003019399,0.610444785,1.040100358,1.734061037,1.523788678,0.024049461,0.019549061,0.461796353,0.317631179,0.00788365,0.073712582,0.068621184,0.039434122,9.30E-05,0.066274083,0.026670695,0.029615534,5290.330266
0.723966002,0.737465012,0.860972531,0.778439446,0.157060532,0.232663335,0.386537475,0.483430826,0.667812864,0.73590453,0.858432691,0.766433422,-0.433231809,-0.058207841,-0.541119049,0.716733025,1.595221411,-0.925473808,0.633926492,-0.611567741,9.796132765,-0.771952347,-1.896376115,6.653899692,0.723966002,0.737465012,0.629713655,0.726040685,0.860972531,0.778439446,0.782836276,0.877968156,0.157060532,0.232663335,0.47875219,0.107282278,0.386537475,0.483430826,0.542903271,0.33673715,0.667812864,0.73590453,0.999972311,0.562874753,0.858432691,0.766433422,0.476506531,0.999607343,0.035953282,0.011766954,0.0592281,-0.008284105,-0.039087782,0.036291503,-0.036680675,0.008936081,7.181792845,0.083935067,0.070497377,1.480070676,0.964220395,1.032834284,1.823391067,1.25659527,-1.680263866,-1.193333147,-0.461890353,-0.066300971,0.698309518,1.024789728,1.802332988,1.18828067,0.040379724,0.018798013,0.146713906,0.265733718,0.046956759,0.063169324,0.074086264,0.080612079,0.00033511,0.067095159,0.011906595,0.023673245,5235.532213
0.719001937,0.735674772,0.83450795,0.777018362,0.155317617,0.191408458,0.374062151,0.507551408,0.662051482,0.717867833,0.823261554,0.805304626,-0.057442722,7.35E-05,-0.555311954,0.729586382,1.509898816,-0.789404126,1.043887277,-0.539545135,6.658404076,-0.536055582,-1.91376342,6.031405896,0.719001937,0.735674772,0.707251728,0.735689058,0.83450795,0.777018362,0.743188461,0.878463629,0.155317617,0.191408458,0.454231057,0.097063366,0.374062151,0.507551408,0.629263415,0.375348913,0.662051482,0.717867833,0.999345415,0.598172012,0.823261554,0.805304626,0.407294678,0.999419587,0.001067659,-1.27E-05,0.052433892,-0.039557728,-0.050275278,0.076210246,-0.034204136,-0.006347321,7.240287544,0.05559453,0.072166119,1.515212549,0.939516276,1.023607865,1.617919112,1.248374557,-1.693488517,-1.440884231,-0.514829122,0.030207929,0.672449751,0.933909835,1.538603019,1.419784469,0.052207653,0.005780105,0.09646776,0.277151232,0.068747332,0.077264216,0.04645974,0.069805787,0.0003476,0.096168496,0.037667349,0.021090186,5257.547628
0.692527131,0.726531819,0.834555535,0.760224417,0.185892734,0.153626547,0.436695284,0.557162477,0.676324647,0.694416018,0.85533486,0.824874219,0.097942413,-0.133889108,-0.599772568,0.200721486,1.760723694,-0.478202856,0.886292029,-0.24344088,8.132512656,-0.426408807,-2.364853467,6.067944836,0.692527131,0.726531819,0.712980308,0.699140406,0.834555535,0.760224417,0.734678588,0.794885831,0.185892734,0.153626547,0.570477933,0.101138425,0.436695284,0.557162477,0.652876412,0.496553325,0.676324647,0.694416018,0.999859399,0.597350547,0.85533486,0.824874219,0.357143901,0.999508556,0.020756272,0.015042773,0.051108878,0.074682699,-0.072823788,0.074386588,-0.053761194,-0.052970286,7.131707272,0.057572786,0.09718141,1.470116481,0.811960564,0.977097005,1.618263709,1.153910261,-1.476922325,-1.706436062,-0.254585057,0.22965396,0.73693219,0.82084659,1.777071347,1.549726449,0.02439787,0.002372861,0.112241248,0.257053684,0.096585425,0.158329063,0.253635554,0.099242325,9.58E-05,0.05577765,0.10479264,0.014080606,5346.725943
0.697169706,0.731752928,0.819872359,0.769126912,0.153090555,0.189222604,0.432334957,0.551837917,0.679815416,0.713980247,0.846976006,0.799772542,0.052441496,-0.022302108,-0.303716149,1.097458795,1.454062107,-0.688744105,1.247258107,0.020665348,3.236997285,-0.569855489,-2.007448011,6.503093644,0.697169706,0.731752928,0.708125577,0.727352674,0.819872359,0.769126912,0.770611415,0.908947132,0.153090555,0.189222604,0.436223772,0.104910743,0.432334957,0.551837917,0.726100508,0.556943072,0.679815416,0.713980247,0.981834899,0.585389747,0.846976006,0.799772542,0.426445013,0.999624909,0.007704688,-0.005445089,0.066764001,-0.027661168,-0.027333962,0.026247921,-0.09282176,-0.073643562,7.302293308,0.060683277,0.059721186,1.410615668,0.833856298,1.003534461,1.515482954,1.203387833,-1.710564169,-1.455069414,-0.272330881,0.208099415,0.75292366,0.91479442,1.711077632,1.384873353,0.045329029,0.002519774,0.073056342,0.256629618,0.10129582,0.127805042,0.143543946,0.251678217,6.65E-05,0.054862824,0.233214466,0.024683958,5249.949499
0.712165104,0.745739664,0.823944499,0.768679869,0.167661059,0.166880172,0.4552008,0.563057776,0.718362018,0.677501454,0.83112755,0.785871321,0.376775981,-0.113697818,-0.073140308,0.935070395,1.538132421,-0.306365075,1.312387404,0.190395682,4.668800512,-0.570494135,-1.971679321,8.07705729,0.712165104,0.745739664,0.782908807,0.723586079,0.823944499,0.768679869,0.813082247,0.89434782,0.167661059,0.166880172,0.48396478,0.128502287,0.4552008,0.563057776,0.756338444,0.60920625,0.718362018,0.677501454,0.996334622,0.54284937,0.83112755,0.785871321,0.406599774,0.999915382,-0.015124414,0.018710003,0.016084277,-0.025277885,-0.077352624,0.038052423,-0.111409396,-0.103729008,6.582275768,0.078468519,0.065138598,1.47956761,0.905922735,1.076017878,1.543303878,1.200871987,-1.602295302,-1.607901464,-0.179678645,0.253581269,0.936351153,0.742313072,1.593639577,1.300215924,0.020214374,0.004181989,0.083939428,0.312125391,0.112419271,0.099049362,0.038353626,0.452289388,0.000103717,0.056386232,0.172534552,0.04051157,5173.78874
